# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.85,4.97,-0.0841519279110492,0,3.0,-0.23753678472734377,180.0,0.0,0.0
 0.08966550063998684,1.86205984,4.96998228736,-0.0841519279110492,0.26899650191996044,2.999999999999999,-0.23753678472734377,180.0,-4.403962431671728,0.0
 0.1271189681767471,1.8742387200000001,4.96992933888,-0.24909559187877797,0.38135690453024124,3.0000000000000013,-0.22883064773860262,180.0,-5.542539699657706,0.0
 0.15606862221891418,1.8865356800000002,4.96984143872,-0.40955019869884524,0.4682058666567426,3.0000000000000018,-0.22053761780016837,180.0,-6.351895580160251,0.0
 0.18064847507372497,1.89894976,4.9697188710399995,-0.5656788574083073,0.541945425221175,3.0,-0.21263338805693044,180.0,-6.968469675684376,0.0
 0.20245498305928789,1.91148,4.969561919999999,-0.7176368470382716,0.6073649491778637,2.9999999999999987,-0.20509533093761897,180.0,-7.45285020025631,0.0
 0.22230446596447082,1.92412544,4.96937086976,-0.8655720696831484,0.6669133978934124,2.9999999999999987,-0.19790236601205846,180.0,-7.839247113262184,0.0
 0.2406803892314461,1.9368851200000001,4.96914600448,-1.0096254731073118,0.7220411676943382,2.999999999999997,-0.19103483903757465,180.0,-8.149555345716552,1.6508512838018672e-12
 0.25789678522621406,1.94975808,4.968887608319999,-1.149931445120446,0.7736903556786421,2.9999999999999982,-0.18447441185146157,180.00000000000003,-8.398927814275593,-1.7464158667883793e-12
 0.2741710930648567,1.9627433600000002,4.96859596544,-1.286618181884505,0.82251327919457,2.9999999999999964,-0.17820396161168842,180.0,-8.598427354683727,0.0
 0.2896611175477586,1.9758400000000003,4.968271359999999,-1.4198080321230093,0.8689833526432756,3.0000000000000036,-0.1722074886845021,180.0,-8.756449396009968,0.0
 0.30448559501830436,1.98904704,4.96791407616,-1.5496178189161331,0.913456785054913,3.0000000000000036,-0.16647003225611023,180.0,-8.879553590583859,0.0
 0.3187364602979491,2.0023635200000003,4.96752439808,-1.6761591408789296,0.9562093808938473,3.000000000000004,-0.16097759329030809,180.0,-8.972982529775855,0.0
 0.33248657212410637,2.0157884800000003,4.9671026099199995,-1.7995386540775031,0.9974597163723192,3.000000000000008,-0.15571706354444068,180.0,-9.041002202073207,2.1356500709479452e-12
 0.3457947960775692,2.02932096,4.966648995839999,-1.9198583361464439,1.0373843882327076,2.999999999999996,-0.1506761606761991,180.00000000000003,-9.087134825703263,-2.200729655692199e-12
 0.3587094716066107,2.0429600000000003,4.96616384,-2.0372157339090546,1.0761284148198322,3.0000000000000044,-0.14584336845370333,180.0,-9.114323553115208,0.0
 0.3712708494246347,2.0567046400000004,4.9656474265599995,-2.1517041956154497,1.113812548273904,2.9999999999999956,-0.1412078821369276,180.0,-9.125052326216762,0.0
 0.3835128497139866,2.07055392,4.965100039679999,-2.2634130888333464,1.1505385491419597,2.9999999999999956,-0.13675955793879355,180.0,-9.121435231859893,0.0
 0.39546435883329023,2.08450688,4.964521963519999,-2.3724280051880573,1.1863930764998707,3.0,-0.1324888663424692,180.0,-9.105284474721755,-2.4321483180460805e-12
 0.4071502043138147,2.09856256,4.96391348224,-2.4788309526158745,1.2214506129414442,3.000000000000005,-0.1283868497972335,179.99999999999997,-9.078163039074951,2.4840468521275823e-12
 0.4185919005145369,2.1127200000000004,4.96327488,-2.5827005361695945,1.2557757015436106,2.999999999999995,-0.12444508286595939,180.0,-9.041426108420392,0.0
 0.42980822752696446,2.12697824,4.96260644096,-2.684112128060338,1.2894246825808935,3.0000000000000098,-0.12065563598510415,180.0,-8.996254097102344,0.0
 0.44081568669505455,2.14133632,4.96190844928,-2.7831380276999558,1.3224470600851637,2.99999999999999,-0.11701104209783483,180.0,-8.94367930881476,0.0
 0.4516288633954163,2.15579328,4.9611811891199995,-2.8798476124175387,1.3548865901862488,2.99999999999999,-0.11350426526559904,180.0,-8.884607677569107,2.6732595101952737e-12
 0.46226071912136035,2.1703481600000005,4.96042494464,-2.9743074794270683,1.3867821573640808,2.9999999999999893,-0.11012867208581145,180.00000000000003,-8.819836676871809,-2.71663266851532e-12
 0.47272282898251317,2.1850000000000005,4.959639999999999,-3.0665815796979263,1.4181684869475393,3.0,-0.10687800532221083,180.0,-8.750070182563594,-2.7586533781077467e-12
 0.48302557656796713,2.1997478400000006,4.95882663936,-3.156731344143886,1.4490767297039011,2.9999999999999947,-0.10374635916429589,179.99999999999997,-8.675930923635486,0.0
 0.4931783151508647,2.2145907200000003,4.95798514688,-3.244815802774834,1.4795349454525937,2.999999999999989,-0.10072815624737645,179.99999999999997,-8.597970958435475,5.677989968900864e-12
 0.5031895020624562,2.2295276800000003,4.95711580672,-3.3308916971001667,1.5095685061873683,3.0000000000000164,-0.09781812713491449,180.00000000000003,-8.516680572389259,-2.87747484769145e-12
 0.5130668114864486,2.2445577600000006,4.95621890304,-3.4150135863789606,1.5392004344593455,2.999999999999989,-0.09501129002601105,180.0,-8.432495849849783,0.0
 0.522817229753001,2.2596800000000004,4.9552947199999995,-3.4972339479459635,1.5684516892590028,3.0,-0.09230293307207478,180.0,-8.345805176723227,0.0
 0.5324471363316585,2.2748934400000005,4.954343541759999,-3.5776032721214843,1.5973414089949753,3.0000000000000115,-0.08968859731086254,180.0,-8.25695483184573,0.0
