# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9,3.6,-20.531391386895926,0,3.0,0.282280821808865,180.0,0.0,0.0
 0.10046929989199564,1.9141793590323368,3.5946896984722705,-20.531391386895926,0.3014078996759869,3.0,0.282280821808865,180.0,5.877284368745691,0.0
 0.142207542510896,1.9284303206484557,3.5894220422785796,-20.286083865972948,0.4266226275326881,3.0000000000000018,0.27844175719636666,180.0,7.561639125142417,0.0
 0.17431728398874463,1.942752269430487,3.584197023738927,-20.043281588515843,0.522951851966234,3.0,0.27468484974272356,180.0,8.856070907952244,0.0
 0.20145587175682497,1.9571445899605615,3.5790146351733116,-19.802940330900036,0.604367615270475,3.000000000000001,0.2710082936963975,180.0,9.926067175360792,0.0
 0.22542545731987673,1.9716066668208092,3.573874868901734,-19.565016614435624,0.6762763719596303,3.0000000000000013,0.267410322289077,180.0,10.842840666481761,0.0
 0.24714936967283824,1.9861378845933608,3.568777717244195,-19.32946769413985,0.7414481090185148,2.9999999999999973,0.2638892073752723,180.0,11.64556043795261,0.0
 0.2671755545831536,2.000737627860347,3.5637231725206937,-19.096251547425158,0.801526663749461,3.0000000000000053,0.26044325905916565,180.0,12.358756315324856,1.521088927042373e-12
 0.28586066163055524,2.0154052812038974,3.5587112270512304,-18.86532686270056,0.8575819848916658,2.999999999999997,0.25707082507996604,180.00000000000003,12.9991108687436,-1.615650309865988e-12
 0.30345215977643897,2.0301402292061437,3.553741873155805,-18.63665302795492,0.9103564793293171,3.000000000000003,0.2537702903577548,180.0,13.578642341327367,0.0
 0.32013003544044705,2.0449418564492152,3.5488151031544177,-18.41019011930023,0.9603901063213414,3.000000000000003,0.25054007653133914,180.0,14.106385983993313,0.0
 0.33603001365215196,2.0598095475152434,3.5439309093670683,-18.185898889508834,1.0080900409564562,3.0000000000000036,0.24737864130052317,180.0,14.58936159144582,0.0
 0.3512574197010369,2.074742686986358,3.539089284113757,-17.963740756561883,1.0537722591031111,3.000000000000007,0.24428447784776017,180.0,15.03316752164842,0.0
 0.36589591581483655,2.0897406594446903,3.534290219714484,-17.743677792218133,1.09768774744451,2.9999999999999925,0.24125611450396445,180.0,15.442364438403665,2.0132484608549256e-12
 0.3800132540286876,2.1048028494723696,3.5295337084892484,-17.52567271061964,1.140039762086063,2.999999999999996,0.2382921138858568,180.00000000000003,15.820733635670639,-2.0818792085821862e-12
 0.39366520334123195,2.1199286416515273,3.5248197427580514,-17.3096888569382,1.180995610023696,2.999999999999996,0.23539107229115244,180.0,16.171456957694776,0.0
 0.40689831284953426,2.135117420564294,3.5201483148408914,-17.09569019610823,1.220694938548603,3.000000000000004,0.23255161941808802,180.0,16.497245765716105,0.0
 0.41975190656700173,2.1503685707927995,3.5155194170577704,-16.883641301578503,1.2592557197010052,2.999999999999987,0.22977241742233626,180.0,16.800435664206585,0.0
 0.43225955586647596,2.165681476919174,3.5109330417286873,-16.67350734421223,1.296778667599428,3.0,0.2270521604003094,180.0,17.08305758401294,-2.331438613878652e-12
 0.4444501875482258,2.181055523525549,3.5063891811736414,-16.465254081207405,1.3333505626446776,3.0000000000000093,0.22438957386099775,179.99999999999997,17.34689210840554,2.388630965990443e-12
 0.4563489319901572,2.1964900951940547,3.501887827712634,-16.25884784514773,1.3690467959704715,2.9999999999999813,0.22178341409682137,180.0,17.59351168311728,0.0
 0.4679777821973404,2.2119845765068207,3.4974289736656647,-16.05425553316643,1.4039333465920212,3.0000000000000093,0.21923246736189225,180.0,17.82431389583944,0.0
 0.479356112840014,2.2275383520459786,3.493012611352733,-15.851444596180768,1.438068338520042,2.9999999999999853,0.21673554963884484,180.0,18.040548050294202,0.0
 0.49050109398759745,2.243150806393658,3.4886387330938393,-15.650383028268166,1.4715032819627922,3.0,0.21429150576671108,180.0,18.243336642798866,2.601069838773581e-12
 0.5014280245170003,2.2588213241319903,3.4843073312089845,-15.451039356147794,1.5042840735510008,3.0,0.21189920876658117,180.00000000000003,18.43369289854312,-2.650641191660657e-12
 0.5121506034612283,2.274549289843105,3.4800183980181667,-15.25338262880951,1.5364518103836848,3.0,0.20955755958317057,180.0,18.61253523937403,-2.6989768889669015e-12
 0.5226811528507354,2.290334088109133,3.475771925841387,-15.05738240720734,1.568043458552206,3.0000000000000107,0.2072654860909961,179.99999999999997,18.780699307156574,0.0
 0.5330308022362937,2.3061751035122047,3.4715679069986454,-14.86300875416267,1.5990924067088814,3.0000000000000213,0.205021942789743,179.99999999999997,18.938948059121852,5.584469013258327e-12
 0.5432096426463405,2.3220717206344506,3.4674063338099423,-14.670232224334704,1.6296289279390217,2.999999999999989,0.2028259101899122,180.00000000000003,19.087980288170495,-2.837287036409587e-12
 0.5532268559440018,2.338023324058002,3.4632871985952765,-14.479023854366547,1.6596805678320055,3.0,0.20067639415995386,180.0,19.228437878383552,0.0
 0.5630908242205732,2.3540292983649875,3.459210493674649,-14.289355153126147,1.6892724726617199,3.000000000000011,0.19857242535790579,180.0,19.360912008510795,0.0
 0.5728092228638478,2.370089028137539,3.4551762113680593,-14.101198092130076,1.7184276685915436,2.9999999999999885,0.19651305868774632,180.0,19.4859485011655,0.0
 0.5823891001813277,2.386201897957787,3.4511843439955077,-13.914525096074179,1.7471673005439834,3.0000000000000115,0.1944973728433935,180.0,19.604052451157962,0.0
